Order_ID,Customer_Name,Delivery_Time,Route,Distance_km,Order_Date,Delivery_Date,Delivery_Status,Delay_Reason,Price
3189,Sumer Shroff,13,Delhi-Hyderabad,973,5/9/2023 0:00,5/22/2023 0:00,On Time,,1818
3190,Amani Korpal,2,Delhi-Kolkata,680,3/26/2023 0:00,3/28/2023 0:00,On Time,,795
3191,Piya Bala,8,Hyderabad-Chennai,469,8/2/2023 0:00,8/10/2023 0:00,On Time,,1146
3192,Oorja Bose,12,Hyderabad-Chennai,632,4/25/2023 0:00,5/7/2023 0:00,On Time,,2491
3193,Myra Gola,10,Delhi-Kolkata,1275,11/10/2023 0:00,11/20/2023 0:00,Delayed,Route Issue,2387
3194,Nirvaan Zacharia,7,Delhi-Kolkata,1225,10/20/2023 0:00,10/27/2023 0:00,Early,,2391
3195,Jivika Dada,9,Delhi-Kolkata,998,2/18/2023 0:00,2/27/2023 0:00,Early,,532
3196,Ritvik Barad,9,Delhi-Kolkata,706,3/8/2023 0:00,3/17/2023 0:00,Early,,1897
3197,Khushi Sachdev,10,Delhi-Kolkata,1569,10/2/2023 0:00,10/12/2023 0:00,On Time,,2328
3198,Misha Sachdeva,8,Hyderabad-Chennai,972,5/9/2023 0:00,5/17/2023 0:00,On Time,,531
3199,Umang Kashyap,10,Mumbai-Pune,1352,1/29/2023 0:00,2/8/2023 0:00,On Time,,1054
3200,Dishani Sharaf,10,Mumbai-Pune,1248,12/9/2023 0:00,12/19/2023 0:00,On Time,,2482
3201,Alisha Hayre,13,Mumbai-Bangalore,869,2/2/2023 0:00,2/15/2023 0:00,Delayed,Route Issue,2327
3202,Jhanvi Sethi,12,Mumbai-Pune,933,4/29/2023 0:00,5/11/2023 0:00,Delayed,Weather,2389
3203,Neysa Sachar,2,Pune-Mumbai,1098,6/29/2023 0:00,7/1/2023 0:00,Delayed,Weather,804
3204,Himmat Bajwa,7,Mumbai-Pune,1037,5/31/2023 0:00,6/7/2023 0:00,Delayed,Route Issue,1292
3205,Samaira Kapadia,13,Hyderabad-Chennai,335,5/13/2023 0:00,5/26/2023 0:00,On Time,,1631
3206,Onkar Devan,9,Delhi-Kolkata,261,11/23/2023 0:00,12/2/2023 0:00,On Time,,595
3207,Kimaya Sarkar,11,Kolkata-Chennai,653,7/4/2023 0:00,7/15/2023 0:00,On Time,,1589
3208,Shamik Atwal,10,Kolkata-Chennai,887,5/14/2023 0:00,5/24/2023 0:00,Early,,1020
3209,Indrajit Rege,5,Pune-Mumbai,1476,6/26/2023 0:00,7/1/2023 0:00,Early,,729
3210,Indranil Boase,14,Chennai-Hyderabad,1191,1/22/2023 0:00,2/5/2023 0:00,On Time,,1232
3211,Hiran Rau,3,Hyderabad-Chennai,1296,8/29/2023 0:00,9/1/2023 0:00,On Time,,857
3212,Damini Ramanathan,12,Delhi-Mumbai,1966,3/18/2023 0:00,3/30/2023 0:00,On Time,,901
3213,Amani Chhabra,10,Bangalore-Chennai,1760,7/23/2023 0:00,8/2/2023 0:00,On Time,,1289
3214,Anika Baral,10,Mumbai-Bangalore,1805,1/4/2023 0:00,1/14/2023 0:00,Delayed,Traffic,598
3215,Jiya Dhawan,13,Delhi-Mumbai,658,11/24/2023 0:00,12/7/2023 0:00,On Time,,770
3216,Seher Ramanathan,9,Hyderabad-Chennai,360,6/14/2023 0:00,6/23/2023 0:00,On Time,,2298
3217,Arhaan Seshadri,4,Mumbai-Pune,316,5/8/2023 0:00,5/12/2023 0:00,On Time,,2432
3218,Ira Ravel,6,Delhi-Kolkata,1940,2/14/2023 0:00,2/20/2023 0:00,Early,,861
3219,Shalv Sarma,3,Delhi-Mumbai,1247,8/6/2023 0:00,8/9/2023 0:00,On Time,,1687
3220,Yashvi Dhar,4,Bangalore-Chennai,904,8/23/2023 0:00,8/27/2023 0:00,Delayed,Weather,1027
3221,Farhan Baria,2,Chennai-Hyderabad,1285,5/16/2023 0:00,5/18/2023 0:00,On Time,,1692
3222,Mishti Bassi,5,Kolkata-Chennai,300,6/17/2023 0:00,6/22/2023 0:00,On Time,,1544
3223,Hansh Goel,6,Chennai-Hyderabad,1577,8/25/2023 0:00,8/31/2023 0:00,On Time,,1039
3224,Suhana Amble,13,Bangalore-Chennai,501,4/3/2023 0:00,4/16/2023 0:00,Delayed,Weather,2365
3225,Aaryahi Ghosh,3,Delhi-Kolkata,1585,1/5/2023 0:00,1/8/2023 0:00,Delayed,Traffic,1094
3226,Madhup Sekhon,4,Mumbai-Pune,374,6/5/2023 0:00,6/9/2023 0:00,On Time,,2308
3227,Vedika Bhattacharyya,13,Bangalore-Chennai,305,9/2/2023 0:00,9/15/2023 0:00,On Time,,1332
3228,Shanaya Ganesh,7,Mumbai-Bangalore,1163,12/26/2023 0:00,1/2/2024 0:00,Delayed,Traffic,896
3229,Hansh Dani,7,Bangalore-Chennai,1396,3/22/2023 0:00,3/29/2023 0:00,Delayed,Traffic,1559
3230,Divyansh Bir,8,Hyderabad-Chennai,1823,9/4/2023 0:00,9/12/2023 0:00,On Time,,994
3231,Oorja Lad,13,Mumbai-Pune,966,12/9/2023 0:00,12/22/2023 0:00,On Time,,813
3232,Kiaan Magar,10,Delhi-Kolkata,192,5/17/2023 0:00,5/27/2023 0:00,Delayed,Route Issue,989
3233,Advika Chaudhuri,5,Kolkata-Chennai,1165,3/4/2023 0:00,3/9/2023 0:00,On Time,,1799
3234,Tejas Tata,6,Kolkata-Chennai,1588,11/3/2023 0:00,11/9/2023 0:00,Early,,732
3235,Yuvraj  Mannan,12,Bangalore-Chennai,478,4/26/2023 0:00,5/8/2023 0:00,Delayed,Weather,2139
3236,Rasha Sheth,3,Hyderabad-Chennai,1230,4/23/2023 0:00,4/26/2023 0:00,On Time,,1959
3237,Amani Sarin,7,Delhi-Mumbai,1451,1/31/2023 0:00,2/7/2023 0:00,Delayed,Weather,1529
3238,Kashvi Vasa,5,Chennai-Hyderabad,164,1/7/2023 0:00,1/12/2023 0:00,On Time,,2058
3239,Samarth Rana,6,Chennai-Hyderabad,464,1/3/2023 0:00,1/9/2023 0:00,Delayed,Weather,2205
3240,Pranay Kashyap,8,Chennai-Hyderabad,920,11/3/2023 0:00,11/11/2023 0:00,Delayed,Route Issue,1163
3241,Darshit Luthra,7,Delhi-Mumbai,1607,8/31/2023 0:00,9/7/2023 0:00,On Time,,743
3242,Kashvi Setty,9,Hyderabad-Chennai,1770,2/25/2023 0:00,3/6/2023 0:00,Delayed,Route Issue,740
3243,Biju Saran,7,Chennai-Hyderabad,1147,3/14/2023 0:00,3/21/2023 0:00,Delayed,Weather,2296
3244,Mishti Singh,11,Mumbai-Bangalore,639,1/10/2023 0:00,1/21/2023 0:00,Delayed,Route Issue,2451
3245,Mohanlal Sawhney,9,Delhi-Mumbai,1185,3/2/2023 0:00,3/11/2023 0:00,On Time,,1057
3246,Indrajit Bala,14,Delhi-Mumbai,590,2/19/2023 0:00,3/5/2023 0:00,On Time,,1796
3247,Prisha Bhagat,5,Delhi-Kolkata,1396,5/2/2023 0:00,5/7/2023 0:00,Delayed,Weather,574
3248,Lavanya Bal,13,Delhi-Kolkata,328,6/24/2023 0:00,7/7/2023 0:00,Early,,782
3249,Jivika Sule,8,Mumbai-Pune,1143,1/1/2023 0:00,1/9/2023 0:00,On Time,,2231
3250,Oorja Saraf,4,Mumbai-Bangalore,102,2/7/2023 0:00,2/11/2023 0:00,On Time,,2058
3251,Renee Bandi,2,Mumbai-Bangalore,1544,7/9/2023 0:00,7/11/2023 0:00,On Time,,586
3252,Jhanvi Gill,14,Mumbai-Pune,1853,3/20/2023 0:00,4/3/2023 0:00,On Time,,1380
3253,Arnav Date,10,Mumbai-Bangalore,1010,12/11/2023 0:00,12/21/2023 0:00,Delayed,Route Issue,2156
3254,Saira Baria,10,Pune-Mumbai,406,12/4/2023 0:00,12/14/2023 0:00,Delayed,Route Issue,1429
3255,Shanaya Sawhney,7,Delhi-Hyderabad,531,7/9/2023 0:00,7/16/2023 0:00,Early,,1672
3256,Neelofar Kurian,3,Chennai-Hyderabad,235,7/3/2023 0:00,7/6/2023 0:00,Delayed,Route Issue,1673
3257,Anahi Basu,9,Delhi-Kolkata,614,3/8/2023 0:00,3/17/2023 0:00,On Time,,2100
3258,Vivaan Ranganathan,11,Mumbai-Pune,292,1/17/2023 0:00,1/28/2023 0:00,Delayed,Traffic,659
3259,Urvi Konda,7,Mumbai-Pune,1708,11/12/2023 0:00,11/19/2023 0:00,Delayed,Weather,945
3260,Aaryahi Lad,8,Mumbai-Bangalore,1538,10/23/2023 0:00,10/31/2023 0:00,Early,,2319
3261,Piya Sarin,14,Delhi-Mumbai,972,7/28/2023 0:00,8/11/2023 0:00,On Time,,581
3262,Damini Roy,2,Kolkata-Chennai,1241,12/11/2023 0:00,12/13/2023 0:00,On Time,,1530
3263,Prisha Lall,4,Bangalore-Chennai,765,2/10/2023 0:00,2/14/2023 0:00,On Time,,681
3264,Ranbir Buch,2,Bangalore-Chennai,308,4/25/2023 0:00,4/27/2023 0:00,On Time,,1369
3265,Badal Sule,11,Mumbai-Pune,1051,4/10/2023 0:00,4/21/2023 0:00,On Time,,1465
3266,Arhaan Bail,2,Chennai-Hyderabad,1157,12/11/2023 0:00,12/13/2023 0:00,Delayed,Weather,2049
3267,Romil Bawa,13,Pune-Mumbai,748,12/15/2023 0:00,12/28/2023 0:00,Delayed,Weather,977
3268,Dhruv Sodhi,13,Chennai-Hyderabad,1441,5/19/2023 0:00,6/1/2023 0:00,On Time,,682
3269,Krish Acharya,12,Mumbai-Pune,219,11/12/2023 0:00,11/24/2023 0:00,On Time,,1837
3270,Sahil Kumar,14,Chennai-Hyderabad,726,11/20/2023 0:00,12/4/2023 0:00,Early,,2079
3271,Trisha Hans,2,Delhi-Kolkata,624,11/30/2023 0:00,12/2/2023 0:00,On Time,,673
3272,Shlok Loke,5,Chennai-Hyderabad,1704,10/29/2023 0:00,11/3/2023 0:00,On Time,,513
3273,Onkar Upadhyay,14,Mumbai-Bangalore,1968,10/21/2023 0:00,11/4/2023 0:00,On Time,,1823
3274,Armaan Raj,8,Mumbai-Bangalore,868,1/17/2023 0:00,1/25/2023 0:00,On Time,,2460
3275,Azad Dara,8,Pune-Mumbai,1212,11/18/2023 0:00,11/26/2023 0:00,On Time,,572
3276,Kaira Agate,13,Delhi-Kolkata,611,10/19/2023 0:00,11/1/2023 0:00,Delayed,Route Issue,2258
3277,Armaan Bansal,14,Kolkata-Chennai,146,3/15/2023 0:00,3/29/2023 0:00,Early,,1013
3278,Madhup Deol,6,Delhi-Mumbai,871,9/20/2023 0:00,9/26/2023 0:00,Delayed,Traffic,2245
3279,Yuvaan Sane,13,Delhi-Kolkata,839,1/16/2023 0:00,1/29/2023 0:00,On Time,,2296
3280,Vidur Chauhan,7,Hyderabad-Chennai,1815,1/14/2023 0:00,1/21/2023 0:00,On Time,,1101
3281,Uthkarsh Rao,3,Delhi-Hyderabad,621,12/2/2023 0:00,12/5/2023 0:00,Early,,842
3282,Hiran Kurian,6,Mumbai-Pune,1407,10/8/2023 0:00,10/14/2023 0:00,Delayed,Route Issue,1919
3283,Hunar Issac,8,Hyderabad-Chennai,1500,12/27/2023 0:00,1/4/2024 0:00,On Time,,2369
3284,Gatik Kata,10,Pune-Mumbai,1761,1/4/2023 0:00,1/14/2023 0:00,On Time,,2287
3285,Anay Ratti,7,Hyderabad-Chennai,233,5/7/2023 0:00,5/14/2023 0:00,Delayed,Weather,2418
3286,Nitara Gulati,13,Mumbai-Bangalore,1790,11/8/2023 0:00,11/21/2023 0:00,On Time,,832
3287,Nehmat Hari,11,Chennai-Hyderabad,347,1/6/2023 0:00,1/17/2023 0:00,On Time,,854
3288,Sahil Kaul,5,Delhi-Mumbai,1775,5/9/2023 0:00,5/14/2023 0:00,On Time,,2082
3289,Uthkarsh Bawa,4,Bangalore-Chennai,1441,8/20/2023 0:00,8/24/2023 0:00,On Time,,1346
3290,Tara Lall,10,Mumbai-Pune,535,11/9/2023 0:00,11/19/2023 0:00,On Time,,662
3291,Farhan Keer,8,Bangalore-Chennai,1299,7/14/2023 0:00,7/22/2023 0:00,On Time,,615
3292,Anaya Ghosh,12,Chennai-Hyderabad,1958,3/6/2023 0:00,3/18/2023 0:00,On Time,,1926
3293,Oorja Seth,14,Mumbai-Bangalore,785,11/17/2023 0:00,12/1/2023 0:00,Delayed,Weather,1602
3294,Samar Jani,7,Mumbai-Bangalore,685,4/13/2023 0:00,4/20/2023 0:00,Delayed,Route Issue,1970
3295,Rohan Dara,8,Chennai-Hyderabad,450,10/4/2023 0:00,10/12/2023 0:00,On Time,,2406
3296,Rania Rana,9,Mumbai-Pune,242,6/7/2023 0:00,6/16/2023 0:00,Early,,1531
3297,Aradhya Divan,6,Bangalore-Chennai,1066,8/12/2023 0:00,8/18/2023 0:00,On Time,,1546
3298,Nitara Khalsa,4,Delhi-Kolkata,903,10/16/2023 0:00,10/20/2023 0:00,On Time,,2304
3299,Alia Sachdev,4,Mumbai-Bangalore,1521,10/5/2023 0:00,10/9/2023 0:00,On Time,,1290
3300,Ivana Dhar,14,Bangalore-Chennai,1747,7/1/2023 0:00,7/15/2023 0:00,Delayed,Weather,1042
3301,Indranil Sawhney,3,Kolkata-Chennai,817,1/4/2023 0:00,1/7/2023 0:00,On Time,,913
3302,Amani Gala,9,Bangalore-Chennai,742,8/3/2023 0:00,8/12/2023 0:00,On Time,,1181
3303,Samar Krishnamurthy,2,Kolkata-Chennai,1492,8/5/2023 0:00,8/7/2023 0:00,Delayed,Weather,1141
3304,Vardaniya Kalla,13,Kolkata-Chennai,600,7/28/2023 0:00,8/10/2023 0:00,On Time,,2430
3305,Riaan Sur,9,Mumbai-Bangalore,1745,3/15/2023 0:00,3/24/2023 0:00,Delayed,Route Issue,1932
3306,Dishani Wali,4,Mumbai-Pune,469,8/15/2023 0:00,8/19/2023 0:00,Delayed,Traffic,1168
3307,Anvi Ram,10,Pune-Mumbai,1702,4/3/2023 0:00,4/13/2023 0:00,Early,,521
3308,Madhup Wason,13,Mumbai-Bangalore,1505,3/6/2023 0:00,3/19/2023 0:00,On Time,,2161
3309,Jhanvi Ganguly,13,Mumbai-Pune,1209,11/17/2023 0:00,11/30/2023 0:00,On Time,,1926
3310,Jivika Datta,12,Mumbai-Pune,886,1/10/2023 0:00,1/22/2023 0:00,Early,,1468
3311,Saksham Sharaf,3,Hyderabad-Chennai,838,10/30/2023 0:00,11/2/2023 0:00,Delayed,Route Issue,2204
3312,Alisha Sur,11,Chennai-Hyderabad,1583,11/18/2023 0:00,11/29/2023 0:00,Delayed,Weather,2201
3313,Kavya Badami,10,Chennai-Hyderabad,1049,11/1/2023 0:00,11/11/2023 0:00,On Time,,1680
3314,Hridaan Banik,7,Chennai-Hyderabad,1448,10/5/2023 0:00,10/12/2023 0:00,On Time,,829
3315,Pranay Walla,2,Delhi-Hyderabad,621,3/27/2023 0:00,3/29/2023 0:00,On Time,,1545
3316,Ahana  Baral,6,Mumbai-Bangalore,588,1/26/2023 0:00,2/1/2023 0:00,On Time,,1995
3317,Ritvik Kade,11,Mumbai-Pune,496,8/6/2023 0:00,8/17/2023 0:00,On Time,,1787
3318,Hrishita Srinivas,10,Hyderabad-Chennai,995,4/5/2023 0:00,4/15/2023 0:00,On Time,,1826
3319,Bhamini Jain,14,Kolkata-Chennai,454,9/1/2023 0:00,9/15/2023 0:00,On Time,,1401
3320,Aarush Das,7,Pune-Mumbai,1046,4/17/2023 0:00,4/24/2023 0:00,On Time,,2298
3321,Dhanuk Chopra,8,Pune-Mumbai,387,9/5/2023 0:00,9/13/2023 0:00,On Time,,1223
3322,Yashvi Kanda,5,Kolkata-Chennai,1582,1/14/2023 0:00,1/19/2023 0:00,On Time,,1988
3323,Siya Vohra,2,Bangalore-Chennai,1747,6/10/2023 0:00,6/12/2023 0:00,On Time,,1687
3324,Miraan Loke,6,Bangalore-Chennai,1097,3/12/2023 0:00,3/18/2023 0:00,On Time,,1659
3325,Saksham Arya,3,Chennai-Hyderabad,635,6/1/2023 0:00,6/4/2023 0:00,On Time,,751
3326,Shaan Subramanian,9,Mumbai-Bangalore,1414,3/16/2023 0:00,3/25/2023 0:00,On Time,,704
3327,Jivika Borah,5,Delhi-Hyderabad,950,8/3/2023 0:00,8/8/2023 0:00,Delayed,Traffic,2379
3328,Alia Mall,2,Hyderabad-Chennai,937,2/20/2023 0:00,2/22/2023 0:00,On Time,,1825
3329,Diya Balasubramanian,11,Pune-Mumbai,267,5/23/2023 0:00,6/3/2023 0:00,Delayed,Traffic,1765
3330,Rania Sachar,8,Chennai-Hyderabad,1049,2/5/2023 0:00,2/13/2023 0:00,Delayed,Traffic,1331
3331,Yakshit Kulkarni,13,Delhi-Mumbai,720,6/16/2023 0:00,6/29/2023 0:00,Delayed,Traffic,2450
3332,Adah Raja,12,Chennai-Hyderabad,527,8/24/2023 0:00,9/5/2023 0:00,On Time,,1290
3333,Ayesha Sharaf,3,Delhi-Mumbai,1825,9/17/2023 0:00,9/20/2023 0:00,On Time,,1584
3334,Bhamini Chauhan,4,Delhi-Kolkata,589,7/11/2023 0:00,7/15/2023 0:00,Delayed,Weather,964
3335,Aarush Banerjee,10,Mumbai-Pune,454,7/21/2023 0:00,7/31/2023 0:00,Early,,2341
3336,Charvi Mangat,14,Kolkata-Chennai,295,9/19/2023 0:00,10/3/2023 0:00,Early,,1825
3337,Samiha Roy,10,Mumbai-Pune,644,7/4/2023 0:00,7/14/2023 0:00,On Time,,1995
3338,Zaina Aurora,3,Chennai-Hyderabad,816,6/7/2023 0:00,6/10/2023 0:00,Delayed,Traffic,2334
3339,Lagan Badami,4,Mumbai-Pune,923,9/3/2023 0:00,9/7/2023 0:00,Delayed,Traffic,893
3340,Miraya Grover,12,Hyderabad-Chennai,1031,4/20/2023 0:00,5/2/2023 0:00,Delayed,Traffic,2130
3341,Saksham Balan,13,Delhi-Kolkata,1817,4/9/2023 0:00,4/22/2023 0:00,On Time,,1520
3342,Samar Iyer,10,Delhi-Hyderabad,1102,8/29/2023 0:00,9/8/2023 0:00,On Time,,1159
3343,Chirag Toor,2,Delhi-Kolkata,758,7/21/2023 0:00,7/23/2023 0:00,On Time,,1411
3344,Dishani Bera,3,Pune-Mumbai,1038,5/2/2023 0:00,5/5/2023 0:00,On Time,,2497
3345,Ryan Kala,12,Hyderabad-Chennai,879,4/27/2023 0:00,5/9/2023 0:00,Delayed,Traffic,1782
3346,Indrajit Deep,3,Mumbai-Pune,110,4/6/2023 0:00,4/9/2023 0:00,Early,,2065
3347,Navya Tandon,11,Delhi-Hyderabad,1705,8/22/2023 0:00,9/2/2023 0:00,Delayed,Route Issue,1029
3348,Fateh Sur,4,Mumbai-Pune,1379,3/8/2023 0:00,3/12/2023 0:00,On Time,,1710
3349,Anika D???Alia,11,Mumbai-Bangalore,495,8/6/2023 0:00,8/17/2023 0:00,Delayed,Route Issue,2489
3350,Vedika Hari,4,Mumbai-Bangalore,830,1/15/2023 0:00,1/19/2023 0:00,On Time,,1735
3351,Onkar Sawhney,11,Bangalore-Chennai,1932,9/30/2023 0:00,10/11/2023 0:00,Delayed,Route Issue,1558
3352,Bhavin Bhat,14,Delhi-Kolkata,508,8/7/2023 0:00,8/21/2023 0:00,Delayed,Route Issue,1670
3353,Divyansh Contractor,3,Delhi-Hyderabad,461,10/1/2023 0:00,10/4/2023 0:00,On Time,,1805
3354,Nitya Sundaram,9,Mumbai-Bangalore,1382,5/27/2023 0:00,6/5/2023 0:00,On Time,,2070
3355,Ivan Bora,9,Bangalore-Chennai,1126,11/28/2023 0:00,12/7/2023 0:00,On Time,,2111
3356,Zeeshan Kata,9,Hyderabad-Chennai,183,12/10/2023 0:00,12/19/2023 0:00,On Time,,2107
3357,Saanvi Raj,3,Delhi-Hyderabad,255,6/1/2023 0:00,6/4/2023 0:00,Delayed,Traffic,1772
3358,Kiara Bali,14,Bangalore-Chennai,1786,12/13/2023 0:00,12/27/2023 0:00,On Time,,556
3359,Aarav Sabharwal,10,Kolkata-Chennai,1299,10/31/2023 0:00,11/10/2023 0:00,On Time,,2392
3360,Aaina Raj,12,Delhi-Hyderabad,806,1/15/2023 0:00,1/27/2023 0:00,On Time,,1828
3361,Kavya Singh,8,Chennai-Hyderabad,571,12/20/2023 0:00,12/28/2023 0:00,Delayed,Weather,1021
3362,Stuvan Singh,13,Bangalore-Chennai,718,3/25/2023 0:00,4/7/2023 0:00,On Time,,2248
3363,Lakshay Karan,6,Mumbai-Pune,1547,7/11/2023 0:00,7/17/2023 0:00,On Time,,860
3364,Riya Dugar,8,Chennai-Hyderabad,233,2/10/2023 0:00,2/18/2023 0:00,Delayed,Route Issue,1760
3365,Tiya Sridhar,9,Kolkata-Chennai,887,12/18/2023 0:00,12/27/2023 0:00,On Time,,733
3366,Romil Sahota,10,Mumbai-Bangalore,1006,11/20/2023 0:00,11/30/2023 0:00,On Time,,2448
3367,Sahil Sura,3,Delhi-Mumbai,963,9/18/2023 0:00,9/21/2023 0:00,Delayed,Weather,722
3368,Jhanvi Borra,7,Bangalore-Chennai,1503,11/5/2023 0:00,11/12/2023 0:00,On Time,,2139
3369,Nirvi Gola,10,Hyderabad-Chennai,766,5/16/2023 0:00,5/26/2023 0:00,Delayed,Weather,826
3370,Shayak Bava,14,Bangalore-Chennai,376,10/5/2023 0:00,10/19/2023 0:00,On Time,,1621
3371,Manjari Krish,7,Delhi-Mumbai,1359,4/16/2023 0:00,4/23/2023 0:00,On Time,,1749
3372,Yuvaan Chaudhry,3,Kolkata-Chennai,1875,1/7/2023 0:00,1/10/2023 0:00,On Time,,2257
3373,Renee Sridhar,2,Kolkata-Chennai,981,10/29/2023 0:00,10/31/2023 0:00,Delayed,Route Issue,1335
3374,Umang Kala,13,Chennai-Hyderabad,112,1/30/2023 0:00,2/12/2023 0:00,On Time,,988
3375,Prerak Wason,4,Delhi-Hyderabad,441,5/6/2023 0:00,5/10/2023 0:00,On Time,,977
3376,Dhruv Sharaf,12,Hyderabad-Chennai,134,12/23/2023 0:00,1/4/2024 0:00,On Time,,1484
3377,Dhanush Sabharwal,6,Chennai-Hyderabad,658,3/20/2023 0:00,3/26/2023 0:00,On Time,,1857
3378,Madhav Sinha,8,Hyderabad-Chennai,1337,3/8/2023 0:00,3/16/2023 0:00,Delayed,Traffic,1291
3379,Taran Dey,11,Hyderabad-Chennai,1535,1/23/2023 0:00,2/3/2023 0:00,Early,,2078
3380,Shray Kota,11,Delhi-Mumbai,504,7/8/2023 0:00,7/19/2023 0:00,Delayed,Weather,2386
3381,Keya Srivastava,4,Chennai-Hyderabad,1617,3/15/2023 0:00,3/19/2023 0:00,On Time,,1011
3382,Prisha Borah,10,Hyderabad-Chennai,757,1/5/2023 0:00,1/15/2023 0:00,On Time,,1512
3383,Saanvi Kothari,11,Pune-Mumbai,258,3/23/2023 0:00,4/3/2023 0:00,Delayed,Route Issue,881
3384,Shlok Chandra,13,Delhi-Mumbai,1055,1/25/2023 0:00,2/7/2023 0:00,Early,,1946
3385,Aaryahi Borah,5,Kolkata-Chennai,1760,9/21/2023 0:00,9/26/2023 0:00,On Time,,1871
3386,Renee Varughese,11,Delhi-Mumbai,1233,1/2/2023 0:00,1/13/2023 0:00,On Time,,1676
3387,Indrajit Kannan,3,Mumbai-Pune,648,10/5/2023 0:00,10/8/2023 0:00,On Time,,2374
3388,Yuvaan Cherian,4,Mumbai-Pune,1912,11/24/2023 0:00,11/28/2023 0:00,On Time,,951
3389,Hridaan Balakrishnan,6,Hyderabad-Chennai,1649,12/9/2023 0:00,12/15/2023 0:00,On Time,,1813
3390,Charvi Borah,4,Chennai-Hyderabad,1084,8/12/2023 0:00,8/16/2023 0:00,Early,,2259
3391,Onkar Shan,6,Kolkata-Chennai,1470,3/13/2023 0:00,3/19/2023 0:00,On Time,,1642
3392,Urvi Subramanian,5,Delhi-Mumbai,1867,3/9/2023 0:00,3/14/2023 0:00,On Time,,713
3393,Advika Venkataraman,14,Chennai-Hyderabad,1951,11/16/2023 0:00,11/30/2023 0:00,On Time,,1064
3394,Vidur Baria,12,Delhi-Mumbai,1759,4/4/2023 0:00,4/16/2023 0:00,Early,,1231
3395,Samarth Sengupta,11,Delhi-Mumbai,378,1/19/2023 0:00,1/30/2023 0:00,On Time,,938
3396,Samaira Subramanian,14,Pune-Mumbai,578,5/8/2023 0:00,5/22/2023 0:00,On Time,,1254
3397,Shayak Lad,4,Mumbai-Pune,210,12/9/2023 0:00,12/13/2023 0:00,On Time,,2088
3398,Vritika Aggarwal,13,Delhi-Mumbai,1759,3/23/2023 0:00,4/5/2023 0:00,On Time,,2437
3399,Eshani Sandal,7,Pune-Mumbai,530,9/11/2023 0:00,9/18/2023 0:00,Delayed,Route Issue,1128
3400,Misha Chatterjee,9,Mumbai-Pune,641,8/9/2023 0:00,8/18/2023 0:00,On Time,,1402
3401,Gatik Chokshi,14,Pune-Mumbai,1238,12/9/2023 0:00,12/23/2023 0:00,On Time,,1970
3402,Anya Choudhry,13,Chennai-Hyderabad,1213,4/7/2023 0:00,4/20/2023 0:00,Delayed,Traffic,2366
3403,Mamooty Sami,5,Delhi-Hyderabad,1335,2/21/2023 0:00,2/26/2023 0:00,On Time,,1565
3404,Chirag Deshpande,10,Mumbai-Pune,1673,6/24/2023 0:00,7/4/2023 0:00,On Time,,894
3405,Taran Suri,7,Mumbai-Bangalore,1718,12/4/2023 0:00,12/11/2023 0:00,Early,,746
3406,Siya Kalita,6,Delhi-Hyderabad,1662,7/1/2023 0:00,7/7/2023 0:00,On Time,,1404
3407,Bhamini Chakraborty,4,Chennai-Hyderabad,1852,12/19/2023 0:00,12/23/2023 0:00,Delayed,Weather,1814
3408,Indrajit Jaggi,6,Delhi-Mumbai,459,4/25/2023 0:00,5/1/2023 0:00,Delayed,Route Issue,747
3409,Urvi Batra,6,Kolkata-Chennai,1609,12/14/2023 0:00,12/20/2023 0:00,Early,,2136
3410,Riya Barman,13,Chennai-Hyderabad,471,1/1/2023 0:00,1/14/2023 0:00,On Time,,1098
3411,Armaan Chakraborty,13,Pune-Mumbai,1338,3/4/2023 0:00,3/17/2023 0:00,On Time,,1364
3412,Eshani Shenoy,5,Pune-Mumbai,1856,9/5/2023 0:00,9/10/2023 0:00,On Time,,1972
3413,Ahana  Mangat,13,Pune-Mumbai,1138,8/19/2023 0:00,9/1/2023 0:00,On Time,,583
3414,Samaira Deol,7,Pune-Mumbai,1054,8/14/2023 0:00,8/21/2023 0:00,On Time,,1272
3415,Advika Bava,4,Chennai-Hyderabad,358,1/19/2023 0:00,1/23/2023 0:00,Early,,1744
3416,Yakshit Wadhwa,11,Kolkata-Chennai,877,1/31/2023 0:00,2/11/2023 0:00,Delayed,Weather,2189
3417,Akarsh Vasa,2,Bangalore-Chennai,1586,11/29/2023 0:00,12/1/2023 0:00,On Time,,550
3418,Khushi Srivastava,8,Pune-Mumbai,219,5/1/2023 0:00,5/9/2023 0:00,On Time,,1049
3419,Madhav Srinivas,8,Bangalore-Chennai,1075,1/24/2023 0:00,2/1/2023 0:00,On Time,,1270
3420,Zeeshan Chand,13,Kolkata-Chennai,1012,11/21/2023 0:00,12/4/2023 0:00,Delayed,Weather,1480
3421,Dharmajan Johal,5,Kolkata-Chennai,1251,7/30/2023 0:00,8/4/2023 0:00,On Time,,1710
3422,Shalv Badal,10,Delhi-Hyderabad,822,6/10/2023 0:00,6/20/2023 0:00,On Time,,2048
3423,Nayantara Dixit,13,Mumbai-Pune,622,9/12/2023 0:00,9/25/2023 0:00,Early,,1746
3424,Onkar Ramesh,3,Mumbai-Bangalore,1811,2/28/2023 0:00,3/3/2023 0:00,On Time,,964
